2024-03-19 20:02:34,Templado,Bosque,1000,Recursos:1000,Temperatura:Templado
2024-03-19 20:03:07,Templado,Bosque,1000,Recursos:500,Temperatura:Templado
2024-03-19 20:03:52,Templado,Bosque,1000,Recursos:1000,Temperatura:Templado
2024-03-19 20:04:20,Templado,Bosque,1000,Recursos:500,Temperatura:Templado
